source,listing_id,detail_url,search_url,area_m2,is_furnished,bedrooms,region,address,photo_id,subtitle,label,image_url,image_path,downloaded,bytes
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227690,Vista da Varanda,varanda,https://www.quintoandar.com.br/img/med/original895283179-906.8361911233277RAY5167.jpg,data/external/quintoandar/images/varanda/895283179_012_80227690_vista_da_varanda.jpg,True,29453
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227695,Sala - Entrada,sala,https://www.quintoandar.com.br/img/med/original895283179-834.4281184095831RAY5171.jpg,data/external/quintoandar/images/sala/895283179_013_80227695_sala_entrada.jpg,True,12226
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227698,Sala de Jantar,sala,https://www.quintoandar.com.br/img/med/original895283179-666.0896189403443RAY5177.jpg,data/external/quintoandar/images/sala/895283179_014_80227698_sala_de_jantar.jpg,True,23069
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227700,Sala de Jantar,sala,https://www.quintoandar.com.br/img/med/original895283179-457.9459079002226RAY5179.jpg,data/external/quintoandar/images/sala/895283179_015_80227700_sala_de_jantar.jpg,True,20601
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227703,Sala de Jantar,sala,https://www.quintoandar.com.br/img/med/original895283179-395.97694886385904RAY5181.jpg,data/external/quintoandar/images/sala/895283179_016_80227703_sala_de_jantar.jpg,True,26650
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227705,Sala de Jantar,sala,https://www.quintoandar.com.br/img/med/original895283179-59.36212103133742RAY5187.jpg,data/external/quintoandar/images/sala/895283179_017_80227705_sala_de_jantar.jpg,True,21546
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227709,Varanda da Sala de Jantar,sala_varanda,https://www.quintoandar.com.br/img/med/original895283179-812.2950448312642RAY5245.jpg,data/external/quintoandar/images/sala_varanda/895283179_018_80227709_varanda_da_sala_de_jantar.jpg,True,37524
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227713,Varanda da Sala de Jantar,sala_varanda,https://www.quintoandar.com.br/img/med/original895283179-227.8879421014719RAY5247.jpg,data/external/quintoandar/images/sala_varanda/895283179_019_80227713_varanda_da_sala_de_jantar.jpg,True,24021
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227717,Varanda da Sala de Jantar,sala_varanda,https://www.quintoandar.com.br/img/med/original895283179-184.0152652733752RAY5248.jpg,data/external/quintoandar/images/sala_varanda/895283179_020_80227717_varanda_da_sala_de_jantar.jpg,True,15089
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227724,Varanda da Sala de Jantar,sala_varanda,https://www.quintoandar.com.br/img/med/original895283179-210.4668644115053RAY5250.jpg,data/external/quintoandar/images/sala_varanda/895283179_021_80227724_varanda_da_sala_de_jantar.jpg,True,21263
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227729,Varanda da Sala de Jantar,sala_varanda,https://www.quintoandar.com.br/img/med/original895283179-317.5916029878563RAY5252.jpg,data/external/quintoandar/images/sala_varanda/895283179_022_80227729_varanda_da_sala_de_jantar.jpg,True,25372
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227759,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original895283179-460.09758683180615RAY5203.jpg,data/external/quintoandar/images/quarto/895283179_023_80227759_quarto_1.jpg,True,23289
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227770,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original895283179-711.3207387955765RAY5210.jpg,data/external/quintoandar/images/quarto/895283179_024_80227770_quarto_1.jpg,True,20273
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227783,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original895283179-45.98652892405497RAY5212.jpg,data/external/quintoandar/images/quarto/895283179_025_80227783_quarto_1.jpg,True,21821
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227785,Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original895283179-546.126296174361RAY5213.jpg,data/external/quintoandar/images/quarto/895283179_026_80227785_quarto_1.jpg,True,20993
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227787,Vista do Quarto 1,quarto,https://www.quintoandar.com.br/img/med/original895283179-301.3698686781874RAY5215.jpg,data/external/quintoandar/images/quarto/895283179_027_80227787_vista_do_quarto_1.jpg,True,28515
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227789,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original895283179-276.7890453193675RAY5217.jpg,data/external/quintoandar/images/quarto/895283179_028_80227789_quarto_2.jpg,True,19591
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227790,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original895283179-755.4211221520322RAY5218.jpg,data/external/quintoandar/images/quarto/895283179_029_80227790_quarto_2.jpg,True,21498
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227792,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original895283179-62.87471337757189RAY5220.jpg,data/external/quintoandar/images/quarto/895283179_030_80227792_quarto_2.jpg,True,14282
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227794,Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original895283179-803.207177968642RAY5221.jpg,data/external/quintoandar/images/quarto/895283179_031_80227794_quarto_2.jpg,True,18711
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227796,Vista do Quarto 2,quarto,https://www.quintoandar.com.br/img/med/original895283179-401.70491052114534RAY5222.jpg,data/external/quintoandar/images/quarto/895283179_032_80227796_vista_do_quarto_2.jpg,True,26589
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227798,Suíte,quarto,https://www.quintoandar.com.br/img/med/original895283179-525.2661988416967RAY5224.jpg,data/external/quintoandar/images/quarto/895283179_033_80227798_suite.jpg,True,22767
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227800,Suíte,quarto,https://www.quintoandar.com.br/img/med/original895283179-915.4341889173907RAY5225.jpg,data/external/quintoandar/images/quarto/895283179_034_80227800_suite.jpg,True,20831
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227802,Suíte,quarto,https://www.quintoandar.com.br/img/med/original895283179-970.6773282927576RAY5226.jpg,data/external/quintoandar/images/quarto/895283179_035_80227802_suite.jpg,True,18169
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227804,Suíte,quarto,https://www.quintoandar.com.br/img/med/original895283179-859.5200957453073RAY5227.jpg,data/external/quintoandar/images/quarto/895283179_036_80227804_suite.jpg,True,21027
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227806,Varanda da Suíte,quarto_varanda,https://www.quintoandar.com.br/img/med/original895283179-397.6965803847476RAY5230.jpg,data/external/quintoandar/images/quarto_varanda/895283179_037_80227806_varanda_da_suite.jpg,True,26353
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227808,Varanda da Suíte,quarto_varanda,https://www.quintoandar.com.br/img/med/original895283179-651.4935484426849RAY5231.jpg,data/external/quintoandar/images/quarto_varanda/895283179_038_80227808_varanda_da_suite.jpg,True,23360
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227810,Varanda da Suíte,quarto_varanda,https://www.quintoandar.com.br/img/med/original895283179-775.513267216078RAY5232.jpg,data/external/quintoandar/images/quarto_varanda/895283179_039_80227810_varanda_da_suite.jpg,True,25514
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227812,Varanda da Suíte - Vista,quarto_varanda,https://www.quintoandar.com.br/img/med/original895283179-504.203241661775RAY5233.jpg,data/external/quintoandar/images/quarto_varanda/895283179_040_80227812_varanda_da_suite_vista.jpg,True,26311
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227815,Banheiro da Suíte,quarto_banheiro,https://www.quintoandar.com.br/img/med/original895283179-837.8265780756398RAY5236.jpg,data/external/quintoandar/images/quarto_banheiro/895283179_041_80227815_banheiro_da_suite.jpg,True,15703
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227817,Banheiro da Suíte,quarto_banheiro,https://www.quintoandar.com.br/img/med/original895283179-850.028525431989RAY5237.jpg,data/external/quintoandar/images/quarto_banheiro/895283179_042_80227817_banheiro_da_suite.jpg,True,14971
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227819,Banheiro da Suíte,quarto_banheiro,https://www.quintoandar.com.br/img/med/original895283179-303.13025606800113RAY5238.jpg,data/external/quintoandar/images/quarto_banheiro/895283179_043_80227819_banheiro_da_suite.jpg,True,15979
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227822,Banheiro da Suíte,quarto_banheiro,https://www.quintoandar.com.br/img/med/original895283179-742.1291628914993RAY5239.jpg,data/external/quintoandar/images/quarto_banheiro/895283179_044_80227822_banheiro_da_suite.jpg,True,15539
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227824,Banheiro da Suíte,quarto_banheiro,https://www.quintoandar.com.br/img/med/original895283179-752.5369007315229RAY5241.jpg,data/external/quintoandar/images/quarto_banheiro/895283179_045_80227824_banheiro_da_suite.jpg,True,15528
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227826,Corredor,corredor,https://www.quintoandar.com.br/img/med/original895283179-255.07850377663254RAY5243.jpg,data/external/quintoandar/images/corredor/895283179_046_80227826_corredor.jpg,True,13403
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227908,Banheiro 2,banheiro,https://www.quintoandar.com.br/img/med/original895283179-507.7502026894499RAY5194.jpg,data/external/quintoandar/images/banheiro/895283179_047_80227908_banheiro_2.jpg,True,18124
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227916,Banheiro 2,banheiro,https://www.quintoandar.com.br/img/med/original895283179-523.5322198166278RAY5195.jpg,data/external/quintoandar/images/banheiro/895283179_048_80227916_banheiro_2.jpg,True,18509
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227922,Banheiro 2,banheiro,https://www.quintoandar.com.br/img/med/original895283179-421.2636223114976RAY5198.jpg,data/external/quintoandar/images/banheiro/895283179_049_80227922_banheiro_2.jpg,True,11397
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227930,Banheiro 2,banheiro,https://www.quintoandar.com.br/img/med/original895283179-3.4973407766912823RAY5200.jpg,data/external/quintoandar/images/banheiro/895283179_050_80227930_banheiro_2.jpg,True,23769
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227938,Banheiro 2,banheiro,https://www.quintoandar.com.br/img/med/original895283179-136.7709573341972RAY5202.jpg,data/external/quintoandar/images/banheiro/895283179_051_80227938_banheiro_2.jpg,True,24659
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227965,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895283179-232.62139047780352RAY5257.jpg,data/external/quintoandar/images/cozinha/895283179_052_80227965_cozinha.jpg,True,25857
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227973,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895283179-719.7813802379809RAY5258.jpg,data/external/quintoandar/images/cozinha/895283179_053_80227973_cozinha.jpg,True,23977
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227980,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895283179-77.53686092904599RAY5259.jpg,data/external/quintoandar/images/cozinha/895283179_054_80227980_cozinha.jpg,True,27091
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227989,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895283179-917.7534250428422RAY5260.jpg,data/external/quintoandar/images/cozinha/895283179_055_80227989_cozinha.jpg,True,26662
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80227998,Cozinha,cozinha,https://www.quintoandar.com.br/img/med/original895283179-970.9976822013612RAY5261.jpg,data/external/quintoandar/images/cozinha/895283179_056_80227998_cozinha.jpg,True,22357
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228045,Área de Serviço,area_servico,https://www.quintoandar.com.br/img/med/original895283179-454.66968205596135RAY5266.jpg,data/external/quintoandar/images/area_servico/895283179_059_80228045_area_de_servico.jpg,True,12383
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228054,Área de Serviço,area_servico,https://www.quintoandar.com.br/img/med/original895283179-688.3753343410971RAY5267.jpg,data/external/quintoandar/images/area_servico/895283179_060_80228054_area_de_servico.jpg,True,21745
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228061,Área de Serviço,area_servico,https://www.quintoandar.com.br/img/med/original895283179-874.0560199425498RAY5268.jpg,data/external/quintoandar/images/area_servico/895283179_061_80228061_area_de_servico.jpg,True,21035
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228074,Área de Serviço,area_servico,https://www.quintoandar.com.br/img/med/original895283179-706.7779353905962RAY5269.jpg,data/external/quintoandar/images/area_servico/895283179_062_80228074_area_de_servico.jpg,True,13109
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228084,Área de Serviço,area_servico,https://www.quintoandar.com.br/img/med/original895283179-361.6279283246856RAY5270.jpg,data/external/quintoandar/images/area_servico/895283179_063_80228084_area_de_servico.jpg,True,20374
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228109,Hall de Serviço,corredor,https://www.quintoandar.com.br/img/med/original895283179-31.43397487879629RAY5276.jpg,data/external/quintoandar/images/corredor/895283179_065_80228109_hall_de_servico.jpg,True,19319
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228118,Hall de Entrada,corredor,https://www.quintoandar.com.br/img/med/original895283179-991.2995731418149RAY5278.jpg,data/external/quintoandar/images/corredor/895283179_066_80228118_hall_de_entrada.jpg,True,21171
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228125,Hall de Entrada,corredor,https://www.quintoandar.com.br/img/med/original895283179-309.59214218672935RAY5280.jpg,data/external/quintoandar/images/corredor/895283179_067_80228125_hall_de_entrada.jpg,True,15221
quintoandar,895283179,https://www.quintoandar.com.br/imovel/895283179/alugar/apartamento-3-quartos-sao-miguel-paulista-sao-paulo,https://www.quintoandar.com.br/alugar/imovel/sao-paulo-sp-brasil/mobiliado,125,True,3,Vila Jacuí,"Rua Mário Rodrigues Fon, Vila Jacuí, São Paulo",80228471,Hall da Garagem,corredor_garagem,https://www.quintoandar.com.br/img/med/original895283179-809.198381313368RAY5283.jpg,data/external/quintoandar/images/corredor_garagem/895283179_072_80228471_hall_da_garagem.jpg,True,21258
